TransactionID	OrderDate	RecipientAccountID	SenderAccountID	CountryKey	Amount	Balance
SO44126	Tuesday, September 26, 2017	345	20	1	4079.98	3824.31
SO44126	Tuesday, September 26, 2017	350	20	1	4049.98	3796.19
SO44291	Monday, October 9, 2017	299	578	1	1619.52	1398.19
SO44308	Friday, October 20, 2017	349	506	1	4049.98	3796.19
SO44308	Friday, October 20, 2017	212	506	1	40.38	24.06
SO44308	Friday, October 20, 2017	347	506	1	4079.98	3824.31
SO44308	Friday, October 20, 2017	350	506	1	4049.98	3796.19
SO44308	Friday, October 20, 2017	220	506	1	40.38	24.06
SO44312	Thursday, October 26, 2017	332	344	1	838.92	826.29
SO44489	Saturday, November 4, 2017	345	164	1	4079.98	3824.31
SO44489	Saturday, November 4, 2017	350	164	1	4049.98	3796.19
SO44561	Sunday, November 26, 2017	300	326	1	1619.52	1398.19
SO44561	Sunday, November 26, 2017	292	326	1	1637.4	1413.62
SO44561	Sunday, November 26, 2017	307	326	1	1445.18	1247.68
SO44561	Sunday, November 26, 2017	344	326	1	4079.98	3824.31
SO44743	Monday, December 4, 2017	347	272	1	4079.98	3824.31
SO44743	Monday, December 4, 2017	293	272	1	1445.18	1247.68
SO44743	Monday, December 4, 2017	304	272	1	1429.4	1234.06
SO44743	Monday, December 4, 2017	218	272	1	11.4	6.79
SO44792	Thursday, December 28, 2017	348	20	1	4049.98	3796.19
SO44792	Thursday, December 28, 2017	347	20	1	4079.98	3824.31
SO44792	Thursday, December 28, 2017	349	20	1	4049.98	3796.19
SO44792	Thursday, December 28, 2017	350	20	1	4049.98	3796.19
SO44794	Friday, December 29, 2017	349	542	1	4049.98	3796.19
SO45049	Thursday, January 11, 2018	270	200	1	367.88	362.97
SO45050	Saturday, January 13, 2018	293	578	1	1445.18	1247.68
SO45064	Tuesday, January 23, 2018	350	506	1	4049.98	3796.19
SO45064	Tuesday, January 23, 2018	345	506	1	4079.98	3824.31
SO45064	Tuesday, January 23, 2018	344	506	1	4079.98	3824.31
SO45068	Sunday, January 28, 2018	332	344	1	838.92	826.29
SO45273	Friday, February 2, 2018	348	164	1	4049.98	3796.19
SO45273	Friday, February 2, 2018	344	164	1	4079.98	3824.31
SO45273	Friday, February 2, 2018	347	164	1	4079.98	3824.31
SO45273	Friday, February 2, 2018	346	164	1	4079.98	3824.31
SO45336	Friday, February 23, 2018	351	326	1	4049.98	3796.19
SO45336	Friday, February 23, 2018	350	326	1	4049.98	3796.19
SO45518	Friday, March 2, 2018	348	92	1	4049.98	3796.19
SO45521	Saturday, March 3, 2018	344	272	1	4079.98	3824.31
SO45521	Saturday, March 3, 2018	296	272	1	1429.4	1234.06
SO45521	Saturday, March 3, 2018	348	272	1	4049.98	3796.19
SO45521	Saturday, March 3, 2018	351	272	1	4049.98	3796.19
SO45521	Saturday, March 3, 2018	218	272	1	11.4	6.79
SO45789	Saturday, April 7, 2018	288	578	1	1445.18	1247.68
SO45789	Saturday, April 7, 2018	299	578	1	1619.52	1398.19
SO45804	Saturday, April 21, 2018	351	506	1	4049.98	3796.19
SO45804	Saturday, April 21, 2018	212	506	1	40.38	24.06
SO45804	Saturday, April 21, 2018	347	506	1	4079.98	3824.31
SO45804	Saturday, April 21, 2018	344	506	1	4079.98	3824.31
SO45804	Saturday, April 21, 2018	220	506	1	40.38	24.06
SO45804	Saturday, April 21, 2018	346	506	1	4079.98	3824.31
SO45808	Wednesday, April 25, 2018	342	344	1	838.92	826.29
SO46030	Wednesday, May 2, 2018	346	164	1	4079.98	3824.31
SO46030	Wednesday, May 2, 2018	349	164	1	4049.98	3796.19
SO46098	Tuesday, May 29, 2018	300	326	1	1619.52	1398.19
SO46323	Friday, June 1, 2018	219	92	1	11.4	6.79
SO46327	Sunday, June 3, 2018	349	272	1	1687.5	3796.19
SO46327	Sunday, June 3, 2018	300	272	1	1619.52	1398.19
SO46327	Sunday, June 3, 2018	223	272	1	10.38	11.41
SO46327	Sunday, June 3, 2018	351	272	1	1687.5	3796.19
SO46327	Sunday, June 3, 2018	292	272	1	1637.4	1413.62
SO46327	Sunday, June 3, 2018	344	272	1	1700	3824.31
SO46379	Sunday, June 24, 2018	346	20	1	1700	3824.31
SO46381	Monday, June 25, 2018	296	542	1	1429.4	1234.06
SO46619	Saturday, July 7, 2018	445	200	1	71.98	49.49
SO46643	Monday, July 16, 2018	375	290	1	2617.88	2641.37
SO46643	Monday, July 16, 2018	370	290	1	2932.02	3037.57
SO46643	Monday, July 16, 2018	429	290	1	648.9	600.24
SO46643	Monday, July 16, 2018	242	290	1	1561.64	1444.51
SO46643	Monday, July 16, 2018	377	290	1	2617.88	2641.37
SO46643	Monday, July 16, 2018	273	290	1	404.66	374.31
SO46643	Monday, July 16, 2018	456	290	1	89.98	61.87
SO46643	Monday, July 16, 2018	458	290	1	89.98	61.87
SO46643	Monday, July 16, 2018	224	290	1	10.38	10.46
SO46649	Wednesday, July 18, 2018	421	380	1	392.66	290.57
SO46649	Wednesday, July 18, 2018	358	380	1	2458.92	2211.62
SO46649	Wednesday, July 18, 2018	456	380	1	89.98	61.87
SO46649	Wednesday, July 18, 2018	399	380	1	67.54	49.99
SO46649	Wednesday, July 18, 2018	428	380	1	418.52	371.64
SO46649	Wednesday, July 18, 2018	216	380	1	33.64	27.76
SO46649	Wednesday, July 18, 2018	458	380	1	89.98	61.87
SO46649	Wednesday, July 18, 2018	224	380	1	10.38	10.46
SO46976	Saturday, August 11, 2018	356	2	1	2485.7	2235.71
SO47005	Sunday, August 19, 2018	367	645	1	1295.98	1196.87
SO47036	Saturday, August 25, 2018	354	596	1	2485.7	2235.71
SO47443	Wednesday, September 26, 2018	420	20	1	283.24	209.59
SO47443	Wednesday, September 26, 2018	469	20	1	45.58	31.34
SO47443	Wednesday, September 26, 2018	354	20	1	2485.7	2235.71
SO47443	Wednesday, September 26, 2018	419	20	1	105.3	77.92
SO47443	Wednesday, September 26, 2018	358	20	1	2458.92	2211.62
SO47443	Wednesday, September 26, 2018	233	20	1	57.68	58.16
SO47665	Wednesday, October 3, 2018	221	398	1	40.38	27.76
SO47688	Wednesday, October 10, 2018	354	434	1	2485.7	2235.71
SO47694	Tuesday, October 16, 2018	414	290	1	298.06	220.57
SO47701	Saturday, October 20, 2018	469	380	1	45.58	31.34
SO47701	Saturday, October 20, 2018	354	380	1	2485.7	2235.71
SO47997	Thursday, November 8, 2018	469	2	1	45.58	31.34
SO48060	Wednesday, November 21, 2018	337	669	1	939.58	973.41
SO48078	Tuesday, November 27, 2018	358	326	1	2458.92	2211.62
SO48289	Saturday, December 1, 2018	254	128	1	367.88	340.29
SO48294	Tuesday, December 4, 2018	352	272	1	2485.7	2235.71
SO48381	Friday, December 28, 2018	456	20	1	89.98	61.87
SO48381	Friday, December 28, 2018	224	20	1	10.38	10.46
SO48387	Friday, December 28, 2018	308	488	1	1488.54	1321.83
SO48387	Friday, December 28, 2018	468	488	1	45.58	31.34
SO48387	Friday, December 28, 2018	412	488	1	360.26	266.59
SO48741	Wednesday, January 9, 2019	286	290	1	367.88	340.29
SO48741	Wednesday, January 9, 2019	422	290	1	135.08	99.96
SO48741	Wednesday, January 9, 2019	445	290	1	71.98	49.49
SO49054	Monday, February 4, 2019	470	2	1	45.58	31.34
SO49449	Sunday, March 3, 2019	470	272	1	45.58	31.34
SO49844	Thursday, April 11, 2019	263	290	1	404.66	374.31
SO49844	Thursday, April 11, 2019	417	290	1	648.9	600.24
SO49844	Thursday, April 11, 2019	466	290	1	28.26	19.43
SO49844	Thursday, April 11, 2019	265	290	1	404.66	374.31
SO49844	Thursday, April 11, 2019	375	290	1	2617.88	2641.37
SO49850	Friday, April 12, 2019	360	380	1	2458.92	2211.62
SO49850	Friday, April 12, 2019	468	380	1	45.58	31.34
SO49850	Friday, April 12, 2019	469	380	1	45.58	31.34
SO49866	Thursday, April 18, 2019	236	200	1	57.68	58.16
SO49883	Friday, April 26, 2019	456	344	1	89.98	61.87
SO50216	Tuesday, May 7, 2019	233	2	1	57.68	58.16
SO50216	Tuesday, May 7, 2019	468	2	1	45.58	31.34
SO50241	Monday, May 13, 2019	459	164	1	107.98	74.24
SO50241	Monday, May 13, 2019	468	164	1	45.58	31.34
SO50750	Thursday, June 27, 2019	224	20	1	10.38	10.46
SO51097	Friday, July 5, 2019	363	578	1	2753.98	2503.96
SO51123	Monday, July 15, 2019	440	290	1	1717.8	1737.27
SO51123	Monday, July 15, 2019	382	290	1	1344.58	1426.16
SO51123	Monday, July 15, 2019	287	290	1	404.66	409.25
SO51123	Monday, July 15, 2019	281	290	1	404.66	409.25
SO51123	Monday, July 15, 2019	384	290	1	1344.58	1426.16
SO51128	Tuesday, July 16, 2019	475	380	1	83.98	52.35
SO51728	Wednesday, August 7, 2019	234	2	1	59.98	76.98
SO51728	Wednesday, August 7, 2019	472	2	1	76.2	47.5
SO51765	Thursday, August 15, 2019	361	645	1	2753.98	2503.96
SO51802	Tuesday, August 20, 2019	583	56	1	2041.18	2165.02
SO51826	Friday, August 23, 2019	499	693	1	1204.7	1203.49
SO51826	Friday, August 23, 2019	575	693	1	2860.88	2963.88
SO51826	Friday, August 23, 2019	548	693	1	97.18	71.92
SO51826	Friday, August 23, 2019	500	693	1	1204.7	1203.49
SO51826	Friday, August 23, 2019	502	693	1	400.1	399.7
SO51826	Friday, August 23, 2019	492	693	1	1204.7	1203.49
SO53457	Monday, September 2, 2019	475	272	1	83.98	52.35
SO53457	Monday, September 2, 2019	298	272	1	1619.52	1478.08
SO53457	Monday, September 2, 2019	532	272	1	299.74	273.57
SO53457	Monday, September 2, 2019	603	272	1	145.78	107.88
SO53457	Monday, September 2, 2019	588	272	1	923.38	839.56
SO53457	Monday, September 2, 2019	400	272	1	74.3	54.99
SO53457	Monday, September 2, 2019	398	272	1	53.44	39.55
SO53457	Monday, September 2, 2019	511	272	1	436.9	398.75
SO53457	Monday, September 2, 2019	598	272	1	647.98	589.16
SO53457	Monday, September 2, 2019	517	272	1	63.16	46.74
SO53457	Monday, September 2, 2019	592	272	1	677.98	616.44
SO53514	Thursday, September 12, 2019	506	182	1	400.1	399.7
SO53514	Thursday, September 12, 2019	585	182	1	668.12	922.89
SO53514	Thursday, September 12, 2019	556	182	1	210.58	155.84
SO53514	Thursday, September 12, 2019	554	182	1	109.88	81.31
SO53514	Thursday, September 12, 2019	578	182	1	1457.82	1510.3
SO53514	Thursday, September 12, 2019	576	182	1	2860.88	2963.88
SO53514	Thursday, September 12, 2019	500	182	1	1204.7	1203.49
SO53514	Thursday, September 12, 2019	572	182	1	668.12	922.89
SO53514	Thursday, September 12, 2019	569	182	1	668.12	922.89
SO53514	Thursday, September 12, 2019	502	182	1	400.1	399.7
SO53514	Thursday, September 12, 2019	514	182	1	127.8	94.57
SO53514	Thursday, September 12, 2019	565	182	1	668.12	922.89
SO53514	Thursday, September 12, 2019	496	182	1	1204.7	1203.49
SO53514	Thursday, September 12, 2019	563	182	1	1907.26	2963.88
SO53584	Tuesday, September 24, 2019	475	20	1	83.98	52.35
SO53584	Tuesday, September 24, 2019	359	20	1	2753.98	2503.96
SO53605	Friday, September 27, 2019	577	308	1	1457.82	1510.3
SO53605	Friday, September 27, 2019	492	308	1	1204.7	1203.49
SO53605	Friday, September 27, 2019	562	308	1	1907.26	2963.88
SO53605	Friday, September 27, 2019	506	308	1	400.1	399.7
SO53605	Friday, September 27, 2019	570	308	1	668.12	922.89
SO53605	Friday, September 27, 2019	499	308	1	1204.7	1203.49
SO53605	Friday, September 27, 2019	500	308	1	1204.7	1203.49
SO53605	Friday, September 27, 2019	496	308	1	1204.7	1203.49
SO53605	Friday, September 27, 2019	553	308	1	55.3	40.93
SO55269	Saturday, October 12, 2019	384	290	1	1344.58	1426.16
SO55269	Saturday, October 12, 2019	490	290	1	64.78	83.14
SO55269	Saturday, October 12, 2019	217	290	1	41.98	26.17
SO55269	Saturday, October 12, 2019	463	290	1	29.38	18.32
SO55284	Wednesday, October 16, 2019	581	398	1	2041.18	2165.02
SO55284	Wednesday, October 16, 2019	390	398	1	1344.58	1426.16
SO55318	Monday, October 28, 2019	606	344	1	647.98	687.3
SO57044	Wednesday, November 6, 2019	361	2	1	2753.98	2503.96
SO57110	Saturday, November 16, 2019	583	56	1	2041.18	2165.02
SO57110	Saturday, November 16, 2019	605	56	1	647.98	687.3
SO57130	Tuesday, November 19, 2019	564	693	1	2860.88	2963.88
SO57130	Tuesday, November 19, 2019	507	693	1	400.1	399.7
SO57130	Tuesday, November 19, 2019	554	693	1	109.88	81.31
SO57130	Tuesday, November 19, 2019	566	693	1	890.82	922.89
SO57170	Tuesday, November 26, 2019	290	596	1	1637.4	1494.4
SO58904	Sunday, December 1, 2019	418	128	1	713.8	721.89
SO58910	Sunday, December 1, 2019	357	272	1	2783.98	2531.24
SO58910	Sunday, December 1, 2019	592	272	1	677.98	616.44
SO58910	Sunday, December 1, 2019	559	272	1	24.28	17.97
SO58910	Sunday, December 1, 2019	398	272	1	53.44	39.55
SO58910	Sunday, December 1, 2019	594	272	1	677.98	616.44
SO58910	Sunday, December 1, 2019	355	272	1	2783.98	2531.24
SO58910	Sunday, December 1, 2019	295	272	1	1637.4	1494.4
SO58910	Sunday, December 1, 2019	552	272	1	109.78	81.24
SO58961	Wednesday, December 11, 2019	552	182	1	109.78	81.24
SO58961	Wednesday, December 11, 2019	578	182	1	1457.82	1510.3
SO58961	Wednesday, December 11, 2019	568	182	1	890.82	922.89
SO58961	Wednesday, December 11, 2019	566	182	1	890.82	922.89
SO58961	Wednesday, December 11, 2019	570	182	1	890.82	922.89
SO58961	Wednesday, December 11, 2019	217	182	1	41.98	26.17
SO58961	Wednesday, December 11, 2019	225	182	1	10.78	13.84
SO58961	Wednesday, December 11, 2019	490	182	1	64.78	83.14
SO58961	Wednesday, December 11, 2019	577	182	1	1457.82	1510.3
SO58961	Wednesday, December 11, 2019	586	182	1	890.82	922.89
SO58961	Wednesday, December 11, 2019	560	182	1	1457.82	1510.3
SO59019	Thursday, December 19, 2019	234	20	1	59.98	76.98
SO59019	Thursday, December 19, 2019	476	20	1	83.98	52.35
SO59031	Saturday, December 21, 2019	586	308	1	890.82	922.89
SO59031	Saturday, December 21, 2019	503	308	1	400.1	399.7
SO59031	Saturday, December 21, 2019	573	308	1	2860.88	2963.88
SO59031	Saturday, December 21, 2019	498	308	1	1204.7	1203.49
SO59060	Sunday, December 29, 2019	587	470	1	923.38	839.56
SO61187	Sunday, January 5, 2020	487	200	1	65.98	41.13
SO61195	Wednesday, January 8, 2020	606	290	1	647.98	687.3
SO61195	Wednesday, January 8, 2020	581	290	1	2041.18	2165.02
SO61195	Wednesday, January 8, 2020	463	290	1	29.38	18.32
SO61195	Wednesday, January 8, 2020	488	290	1	64.78	83.14
SO61202	Friday, January 10, 2020	474	380	1	83.98	52.35
SO61202	Friday, January 10, 2020	475	380	1	83.98	52.35
SO61260	Thursday, January 30, 2020	606	344	1	647.98	687.3
SO63196	Saturday, February 15, 2020	605	56	1	647.98	687.3
SO63198	Sunday, February 16, 2020	359	2	1	2753.98	2503.96
SO63247	Saturday, February 22, 2020	576	693	1	2860.88	2963.88
SO63247	Saturday, February 22, 2020	562	693	1	2860.88	2963.88
SO63247	Saturday, February 22, 2020	572	693	1	890.82	922.89
SO63247	Saturday, February 22, 2020	586	693	1	890.82	922.89
SO63247	Saturday, February 22, 2020	573	693	1	2860.88	2963.88
SO63247	Saturday, February 22, 2020	574	693	1	2860.88	2963.88
SO63247	Saturday, February 22, 2020	560	693	1	1457.82	1510.3
SO63247	Saturday, February 22, 2020	500	693	1	1204.7	1203.49
SO63247	Saturday, February 22, 2020	502	693	1	400.1	399.7
SO63273	Tuesday, February 25, 2020	475	596	1	83.98	52.35
SO65159	Tuesday, March 3, 2020	559	272	1	24.28	17.97
SO65159	Tuesday, March 3, 2020	558	272	1	485.98	359.63
SO65159	Tuesday, March 3, 2020	544	272	1	97.18	71.92
SO65159	Tuesday, March 3, 2020	398	272	1	53.44	39.55
SO65159	Tuesday, March 3, 2020	353	272	1	2783.98	2531.24
SO65234	Sunday, March 15, 2020	560	182	1	1457.82	1510.3
SO65234	Sunday, March 15, 2020	552	182	1	109.78	81.24
SO65234	Sunday, March 15, 2020	585	182	1	890.82	922.89
SO65234	Sunday, March 15, 2020	574	182	1	2860.88	2963.88
SO65234	Sunday, March 15, 2020	576	182	1	2860.88	2963.88
SO65234	Sunday, March 15, 2020	562	182	1	2860.88	2963.88
SO65270	Sunday, March 22, 2020	474	20	1	83.98	52.35
SO65278	Tuesday, March 24, 2020	500	308	1	1204.7	1203.49
SO65278	Tuesday, March 24, 2020	576	308	1	2860.88	2963.88
SO65278	Tuesday, March 24, 2020	503	308	1	400.1	399.7
SO65278	Tuesday, March 24, 2020	492	308	1	1204.7	1203.49
SO65278	Tuesday, March 24, 2020	569	308	1	890.82	922.89
SO65278	Tuesday, March 24, 2020	506	308	1	400.1	399.7
SO67265	Sunday, April 5, 2020	390	398	1	1344.58	1426.16
SO67294	Monday, April 13, 2020	418	290	1	713.8	721.89
SO67294	Monday, April 13, 2020	584	290	1	647.98	687.3
SO67294	Monday, April 13, 2020	390	290	1	1344.58	1426.16
SO67294	Monday, April 13, 2020	581	290	1	2041.18	2165.02
SO69521	Saturday, May 23, 2020	577	693	1	1457.82	1510.3
SO69521	Saturday, May 23, 2020	579	693	1	1457.82	1510.3
SO69521	Saturday, May 23, 2020	499	693	1	1204.7	1203.49
SO69521	Saturday, May 23, 2020	565	693	1	890.82	922.89
SO69521	Saturday, May 23, 2020	506	693	1	400.1	399.7
SO43664	Tuesday, July 4, 2017	350	397	1	4049.98	3796.18
SO43860	Wednesday, August 9, 2017	324	1	1	838.92	826.29
SO43860	Wednesday, August 9, 2017	319	1	1	1749.58	1769.42
SO43860	Wednesday, August 9, 2017	332	1	1	838.92	826.29
SO43860	Wednesday, August 9, 2017	314	1	1	4293.92	4342.59
SO43866	Sunday, August 13, 2017	218	289	1	11.4	6.79
SO43867	Sunday, August 13, 2017	349	145	1	4049.98	3796.19
SO43867	Sunday, August 13, 2017	232	145	1	57.68	63.45
SO43867	Sunday, August 13, 2017	346	145	1	4079.98	3824.31
SO43867	Sunday, August 13, 2017	218	145	1	11.4	6.79
SO43867	Sunday, August 13, 2017	220	145	1	40.38	24.06
SO43867	Sunday, August 13, 2017	351	145	1	4049.98	3796.19
SO43867	Sunday, August 13, 2017	296	145	1	1429.4	1234.06
SO43867	Sunday, August 13, 2017	292	145	1	1637.4	1413.62
SO43867	Sunday, August 13, 2017	350	145	1	4049.98	3796.19
SO43877	Sunday, August 20, 2017	215	73	1	40.38	24.06
SO43877	Sunday, August 20, 2017	348	73	1	4049.98	3796.19
SO43877	Sunday, August 20, 2017	212	73	1	40.38	24.06
SO43894	Thursday, August 24, 2017	350	559	1	4049.98	3796.19
SO43894	Thursday, August 24, 2017	344	559	1	4079.98	3824.31
SO43895	Thursday, August 24, 2017	220	469	1	40.38	24.06
SO43895	Thursday, August 24, 2017	307	469	1	1445.18	1247.68
SO43895	Thursday, August 24, 2017	229	469	1	57.68	63.45
SO43895	Thursday, August 24, 2017	344	469	1	4079.98	3824.31
SO43895	Thursday, August 24, 2017	348	469	1	4049.98	3796.19
SO43895	Thursday, August 24, 2017	345	469	1	4079.98	3824.31
SO43911	Tuesday, August 29, 2017	262	433	1	367.88	362.97
SO43911	Tuesday, August 29, 2017	232	433	1	57.68	63.45
SO43911	Tuesday, August 29, 2017	223	433	1	10.38	11.41
SO43911	Tuesday, August 29, 2017	314	433	1	4293.92	4342.59
SO43911	Tuesday, August 29, 2017	342	433	1	838.92	826.29
SO44109	Friday, September 22, 2017	332	91	1	838.92	826.29
SO44109	Friday, September 22, 2017	326	91	1	838.92	826.29
SO44109	Friday, September 22, 2017	232	91	1	57.68	63.45
SO44109	Friday, September 22, 2017	314	91	1	4293.92	4342.59
SO44109	Friday, September 22, 2017	315	91	1	1749.58	1769.42
SO44109	Friday, September 22, 2017	322	91	1	838.92	826.29
SO44109	Friday, September 22, 2017	319	91	1	1749.58	1769.42
SO44109	Friday, September 22, 2017	262	91	1	367.88	362.97
SO44285	Saturday, October 7, 2017	348	397	1	4049.98	3796.19
SO44285	Saturday, October 7, 2017	351	397	1	4049.98	3796.19
SO44285	Saturday, October 7, 2017	349	397	1	4049.98	3796.19
SO44285	Saturday, October 7, 2017	296	397	1	1429.4	1234.06
SO44483	Thursday, November 2, 2017	319	271	1	1749.58	1769.42
SO44483	Thursday, November 2, 2017	223	271	1	10.38	11.41
SO44483	Thursday, November 2, 2017	342	271	1	838.92	826.29
SO44501	Monday, November 6, 2017	330	1	1	838.92	826.29
SO44501	Monday, November 6, 2017	332	1	1	838.92	826.29
SO44501	Monday, November 6, 2017	317	1	1	1749.58	1769.42
SO44501	Monday, November 6, 2017	315	1	1	1749.58	1769.42
SO44501	Monday, November 6, 2017	264	1	1	367.88	362.97
SO44501	Monday, November 6, 2017	336	1	1	838.92	826.29
SO44511	Wednesday, November 8, 2017	348	289	1	4049.98	3796.19
SO44513	Thursday, November 9, 2017	229	145	1	57.68	63.45
SO44513	Thursday, November 9, 2017	232	145	1	57.68	63.45
SO44513	Thursday, November 9, 2017	223	145	1	10.38	11.41
SO44513	Thursday, November 9, 2017	220	145	1	40.38	24.06
SO44513	Thursday, November 9, 2017	345	145	1	4079.98	3824.31
SO44513	Thursday, November 9, 2017	346	145	1	4079.98	3824.31
SO44523	Monday, November 13, 2017	296	73	1	1429.4	1234.06
SO44523	Monday, November 13, 2017	307	73	1	1445.18	1247.68
SO44523	Monday, November 13, 2017	223	73	1	10.38	11.41
SO44540	Friday, November 17, 2017	232	469	1	57.68	63.45
SO44540	Friday, November 17, 2017	212	469	1	40.38	24.06
SO44540	Friday, November 17, 2017	350	469	1	4049.98	3796.19
SO44540	Friday, November 17, 2017	349	469	1	4049.98	3796.19
SO44541	Friday, November 17, 2017	349	559	1	4049.98	3796.19
SO44541	Friday, November 17, 2017	348	559	1	4049.98	3796.19
SO44541	Friday, November 17, 2017	347	559	1	4079.98	3824.31
SO44563	Monday, November 27, 2017	342	433	1	838.92	826.29
SO44563	Monday, November 27, 2017	313	433	1	4293.92	4342.59
SO44563	Monday, November 27, 2017	318	433	1	1749.58	1769.42
SO44563	Monday, November 27, 2017	316	433	1	1749.58	1769.42
SO44563	Monday, November 27, 2017	232	433	1	57.68	63.45
SO44563	Monday, November 27, 2017	215	433	1	40.38	24.06
SO44563	Monday, November 27, 2017	317	433	1	1749.58	1769.42
SO44563	Monday, November 27, 2017	220	433	1	40.38	24.06
SO44563	Monday, November 27, 2017	326	433	1	838.92	826.29
SO44563	Monday, November 27, 2017	332	433	1	838.92	826.29
SO44771	Thursday, December 21, 2017	342	91	1	838.92	826.29
SO44771	Thursday, December 21, 2017	285	91	1	357.16	352.4
SO44771	Thursday, December 21, 2017	223	91	1	10.38	11.41
SO44771	Thursday, December 21, 2017	318	91	1	1749.58	1769.42
SO44771	Thursday, December 21, 2017	316	91	1	1749.58	1769.42
SO44771	Thursday, December 21, 2017	232	91	1	57.68	63.45
SO45042	Thursday, January 4, 2018	346	397	1	4079.98	3824.31
SO45042	Thursday, January 4, 2018	347	397	1	4079.98	3824.31
SO45283	Wednesday, February 7, 2018	311	1	1	4293.92	4342.59
SO45283	Wednesday, February 7, 2018	318	1	1	1749.58	1769.42
SO45283	Wednesday, February 7, 2018	314	1	1	4293.92	4342.59
SO45283	Wednesday, February 7, 2018	313	1	1	4293.92	4342.59
SO45283	Wednesday, February 7, 2018	317	1	1	1749.58	1769.42
SO45295	Sunday, February 11, 2018	350	289	1	4049.98	3796.19
SO45295	Sunday, February 11, 2018	344	289	1	4079.98	3824.31
SO45296	Sunday, February 11, 2018	344	145	1	4079.98	3824.31
SO45296	Sunday, February 11, 2018	350	145	1	4049.98	3796.19
SO45296	Sunday, February 11, 2018	307	145	1	1445.18	1247.68
SO45296	Sunday, February 11, 2018	232	145	1	57.68	63.45
SO45296	Sunday, February 11, 2018	215	145	1	40.38	24.06
SO45303	Thursday, February 15, 2018	345	73	1	4079.98	3824.31
SO45303	Thursday, February 15, 2018	223	73	1	10.38	11.41
SO45318	Sunday, February 18, 2018	351	469	1	4049.98	3796.19
SO45318	Sunday, February 18, 2018	293	469	1	1445.18	1247.68
SO45318	Sunday, February 18, 2018	229	469	1	57.68	63.45
SO45318	Sunday, February 18, 2018	212	469	1	40.38	24.06
SO45318	Sunday, February 18, 2018	346	469	1	4079.98	3824.31
SO45318	Sunday, February 18, 2018	348	469	1	4049.98	3796.19
SO45318	Sunday, February 18, 2018	220	469	1	40.38	24.06
SO45320	Sunday, February 18, 2018	347	559	1	4079.98	3824.31
SO45338	Saturday, February 24, 2018	334	433	1	838.92	826.29
SO45338	Saturday, February 24, 2018	319	433	1	1749.58	1769.42
SO45338	Saturday, February 24, 2018	340	433	1	838.92	826.29
SO45338	Saturday, February 24, 2018	312	433	1	4293.92	4342.59
SO45338	Saturday, February 24, 2018	314	433	1	4293.92	4342.59
SO45338	Saturday, February 24, 2018	330	433	1	838.92	826.29
SO45338	Saturday, February 24, 2018	316	433	1	1749.58	1769.42
SO45338	Saturday, February 24, 2018	320	433	1	838.92	826.29
SO45549	Wednesday, March 14, 2018	338	91	1	838.92	826.29
SO45549	Wednesday, March 14, 2018	320	91	1	838.92	826.29
SO45783	Thursday, April 5, 2018	344	397	1	4079.98	3824.31
SO45783	Thursday, April 5, 2018	345	397	1	4079.98	3824.31
SO45783	Thursday, April 5, 2018	347	397	1	4079.98	3824.31
SO45783	Thursday, April 5, 2018	348	397	1	4049.98	3796.19
SO46025	Wednesday, May 2, 2018	232	271	1	57.68	63.45
SO46025	Wednesday, May 2, 2018	319	271	1	1749.58	1769.42
SO46042	Wednesday, May 9, 2018	328	1	1	838.92	826.29
SO46042	Wednesday, May 9, 2018	315	1	1	1749.58	1769.42
SO46042	Wednesday, May 9, 2018	253	1	1	357.16	352.4
SO46042	Wednesday, May 9, 2018	264	1	1	367.88	362.97
SO46042	Wednesday, May 9, 2018	326	1	1	838.92	826.29
SO46042	Wednesday, May 9, 2018	336	1	1	838.92	826.29
SO46052	Sunday, May 13, 2018	350	289	1	4049.98	3796.19
SO46052	Sunday, May 13, 2018	346	289	1	4079.98	3824.31
SO46052	Sunday, May 13, 2018	349	289	1	4049.98	3796.19
SO46052	Sunday, May 13, 2018	348	289	1	4049.98	3796.19
SO46052	Sunday, May 13, 2018	351	289	1	4049.98	3796.19
SO46053	Monday, May 14, 2018	212	145	1	40.38	24.06
SO46053	Monday, May 14, 2018	347	145	1	4079.98	3824.31
SO46053	Monday, May 14, 2018	232	145	1	57.68	63.45
SO46053	Monday, May 14, 2018	345	145	1	4079.98	3824.31
SO46060	Wednesday, May 16, 2018	348	73	1	4049.98	3796.19
SO46060	Wednesday, May 16, 2018	345	73	1	4079.98	3824.31
SO46060	Wednesday, May 16, 2018	223	73	1	10.38	11.41
SO46060	Wednesday, May 16, 2018	212	73	1	40.38	24.06
SO46077	Sunday, May 20, 2018	348	469	1	4049.98	3796.19
SO46077	Sunday, May 20, 2018	347	469	1	4079.98	3824.31
SO46077	Sunday, May 20, 2018	351	469	1	4049.98	3796.19
SO46077	Sunday, May 20, 2018	293	469	1	1445.18	1247.68
SO46080	Tuesday, May 22, 2018	345	559	1	4079.98	3824.31
SO46080	Tuesday, May 22, 2018	349	559	1	4049.98	3796.19
SO46100	Tuesday, May 29, 2018	223	433	1	10.38	11.41
SO46100	Tuesday, May 29, 2018	314	433	1	4293.92	4342.59
SO46100	Tuesday, May 29, 2018	285	433	1	357.16	352.4
SO46100	Tuesday, May 29, 2018	262	433	1	367.88	362.97
